id;datasetid;datasetname;type;modified;language;license;rightsholder;accessrights;bibliographiccitation;references;institutionid;institutioncode;ownerinstitutioncode;basisofrecord;informationwithheld;datageneralizations;scientificname;taxonrank;ocurrenceid;catalognumber;othercatalognumbers;recordedby;organismquantity;organismquantitytype;sex;lifestage;reproductivecondition;behaviour;establishmentmeans;occurrencestatus;occurrenceremarks;parenteventid;eventid;yeareventdate;montheventdate;dayeventdate;verbatimeventdate;eventtime;samplingprotocol;samplingsizevalue;samplingsizeunit;samplingeffort;habitat;stateprovince;county;municipality;waterbody;island;minimumdepthinmeters;maximumdepthinmeters;minimumelevationinmeters;maximumelevationinmeters;georeferenceremarks;identifiedby;dateidentified;identverificationstatus;identificationremarks;geodeticdatum;decimallatitude;decimalLongitude;country
af2c1029-9ea8-4d80-9916-3172f1e476bc;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/af2c1029-9ea8-4d80-9916-3172f1e476bc;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;af2c1029-9ea8-4d80-9916-3172f1e476bc;LEP000555;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;0;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e9fd6b8e-6fad-4612-95b7-83d6e07850d7;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e9fd6b8e-6fad-4612-95b7-83d6e07850d7;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;e9fd6b8e-6fad-4612-95b7-83d6e07850d7;LEP000556;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;0;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
398c3486-b7ad-43ef-88a5-29750f546977;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/398c3486-b7ad-43ef-88a5-29750f546977;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;398c3486-b7ad-43ef-88a5-29750f546977;LEP000557;;;;;;;;;;;Gómez de Aizpúrua, 1983;;;1983;7;30;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;100;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
a06580fb-2eb4-4a2b-b4a0-d21a63eedb17;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/a06580fb-2eb4-4a2b-b4a0-d21a63eedb17;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;a06580fb-2eb4-4a2b-b4a0-d21a63eedb17;LEP000558;;;;;;;;;;;Gómez de Aizpúrua, 1983;;;1983;8;10;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;350;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
f601cac3-9482-486d-aaff-dda743458660;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/f601cac3-9482-486d-aaff-dda743458660;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;f601cac3-9482-486d-aaff-dda743458660;LEP000559;;Salazar;;;;;;;;;Gonzalo, 1979;;;1979;7;15;;;;;;;;Álava;Añana;Valdegovía/Gaubea;;;;;650;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
6b260283-4044-4d9d-9885-20f2bb7c02df;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/6b260283-4044-4d9d-9885-20f2bb7c02df;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;6b260283-4044-4d9d-9885-20f2bb7c02df;LEP000560;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Valdegovía/Gaubea;;;;;0;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
f80c13e0-ca0b-4994-9c5d-66ac26f89d7c;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/f80c13e0-ca0b-4994-9c5d-66ac26f89d7c;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;f80c13e0-ca0b-4994-9c5d-66ac26f89d7c;LEP000562;;suso;;;;;;;;;Gonzalo, 1979;;;1979;7;14;;;;;;;;;;;;;;;650;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
88795166-1df3-4dbe-b694-5d20a9888bfd;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/88795166-1df3-4dbe-b694-5d20a9888bfd;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;88795166-1df3-4dbe-b694-5d20a9888bfd;LEP000563;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Erriberagoitia/Ribera Alta;;;;;0;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
c4b1888e-f9ce-434c-89db-a7ef2fba8b4c;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/c4b1888e-f9ce-434c-89db-a7ef2fba8b4c;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;c4b1888e-f9ce-434c-89db-a7ef2fba8b4c;LEP000564;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Peñacerrada-Urizaharra;;;;;0;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
94760fc6-cf63-40df-8d98-636ef4101823;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/94760fc6-cf63-40df-8d98-636ef4101823;ejgv;GV;GV;HumanObservation;;;Phengaris arion (Linnaeus, 1758);Species;94760fc6-cf63-40df-8d98-636ef4101823;LEP000565;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Kantaurialdea / Cantábrica Alavesa;Amurrio;;;;;300;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
a809a28c-b45a-4d99-8636-cbe294301971;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/a809a28c-b45a-4d99-8636-cbe294301971;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;a809a28c-b45a-4d99-8636-cbe294301971;LEP000374;;Jesús Domaica;;;;;;;;;Museo de Ciencias Naturales de Álava;;;2001;8;17;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;590;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
290b9262-732e-4ae4-9a05-3b67abd6527a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/290b9262-732e-4ae4-9a05-3b67abd6527a;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;290b9262-732e-4ae4-9a05-3b67abd6527a;LEP000375;;J.M. Salazar;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1991;8;19;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;793;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e5c121a4-083c-43ed-9107-6e28750e65c9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e5c121a4-083c-43ed-9107-6e28750e65c9;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;e5c121a4-083c-43ed-9107-6e28750e65c9;LEP000381;;J.M. Salazar;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1982;8;10;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;550;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
80730965-8479-4da0-a7e2-7b89c5fab2c7;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/80730965-8479-4da0-a7e2-7b89c5fab2c7;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;80730965-8479-4da0-a7e2-7b89c5fab2c7;LEP000382;;Granja Modelo de Arkaute;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1984;8;30;;;;;;;;Bizkaia;Enkartazioak / Encartaciones;Artzentales;;;;;400;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
fcce9a66-da64-48e3-9f83-d4e3c0a31394;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/fcce9a66-da64-48e3-9f83-d4e3c0a31394;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;fcce9a66-da64-48e3-9f83-d4e3c0a31394;LEP000383;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1980;8;28;;;;;;;;;;;;;;;250;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
97d1c7c9-2278-4dc9-a657-c5430fa78265;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/97d1c7c9-2278-4dc9-a657-c5430fa78265;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;97d1c7c9-2278-4dc9-a657-c5430fa78265;LEP000385;;;;;;;;;;;Gómez de Aizpúrua, 1974;;;1974;7;30;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
80d8522c-73c3-40a5-a1f3-10f3cc869e1e;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/80d8522c-73c3-40a5-a1f3-10f3cc869e1e;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;80d8522c-73c3-40a5-a1f3-10f3cc869e1e;LEP000386;;;;;;;;;;;Gómez de Aizpúrua, 1974;;;1974;8;10;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;750;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
b9f6828d-b34f-434b-8390-bd269e5cf99a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/b9f6828d-b34f-434b-8390-bd269e5cf99a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;b9f6828d-b34f-434b-8390-bd269e5cf99a;LEP000208;;Juan M. Marcos;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1980;5;27;;;;;;;;Álava;Añana;Kuartango;;;;;631;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7fb6c19f-cf24-4509-aac3-d86f7b09fd0b;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7fb6c19f-cf24-4509-aac3-d86f7b09fd0b;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;7fb6c19f-cf24-4509-aac3-d86f7b09fd0b;LEP000209;;J.M. Salazar;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1980;6;24;;;;;;;;Álava;Gorbeialdea / Estribaciones del Gorbea;Legutio;;;;;529;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
134605c2-d6ec-4ba7-8107-0834b23896e3;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/134605c2-d6ec-4ba7-8107-0834b23896e3;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;134605c2-d6ec-4ba7-8107-0834b23896e3;LEP000210;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1986;7;20;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;550;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
f2e85bf0-d4b9-4888-87b2-a5a6b226cf2e;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/f2e85bf0-d4b9-4888-87b2-a5a6b226cf2e;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;f2e85bf0-d4b9-4888-87b2-a5a6b226cf2e;LEP000211;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Alegría-Dulantzi;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7c262784-a24d-489e-a9ae-affc4466978b;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7c262784-a24d-489e-a9ae-affc4466978b;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;7c262784-a24d-489e-a9ae-affc4466978b;LEP000212;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Erriberagoitia/Ribera Alta;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
61f244ab-7e6d-4918-9d18-fb700ca1e08d;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/61f244ab-7e6d-4918-9d18-fb700ca1e08d;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;61f244ab-7e6d-4918-9d18-fb700ca1e08d;LEP000214;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Valdegovía/Gaubea;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e3142052-0c32-42e9-908c-40ffc7cd0f67;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e3142052-0c32-42e9-908c-40ffc7cd0f67;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;e3142052-0c32-42e9-908c-40ffc7cd0f67;LEP000216;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
b63e3258-55f8-4734-beb5-c98be3b1c75a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/b63e3258-55f8-4734-beb5-c98be3b1c75a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;b63e3258-55f8-4734-beb5-c98be3b1c75a;LEP000217;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Gipuzkoa;Debagoiena / Alto Deba;Bergara;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
524627e9-ddf8-40e3-9a70-b84d36022e5b;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/524627e9-ddf8-40e3-9a70-b84d36022e5b;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;524627e9-ddf8-40e3-9a70-b84d36022e5b;LEP000218;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Lantarón;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
88b2ad2f-fe96-468b-894f-e77dc79aa1f7;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/88b2ad2f-fe96-468b-894f-e77dc79aa1f7;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;88b2ad2f-fe96-468b-894f-e77dc79aa1f7;LEP000219;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
5415e9fc-978e-4a78-9d98-e72648e537d9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/5415e9fc-978e-4a78-9d98-e72648e537d9;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;5415e9fc-978e-4a78-9d98-e72648e537d9;LEP000221;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Laguardia;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
0ba63e80-08eb-41bf-9ca7-d0d99fd9adf6;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/0ba63e80-08eb-41bf-9ca7-d0d99fd9adf6;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;0ba63e80-08eb-41bf-9ca7-d0d99fd9adf6;LEP000222;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Bernedo;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
b65a61a5-30d9-49fe-a1ec-a4703a8aed6d;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/b65a61a5-30d9-49fe-a1ec-a4703a8aed6d;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;b65a61a5-30d9-49fe-a1ec-a4703a8aed6d;LEP000223;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Elciego;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
d642d81e-1c5e-41e0-bb31-6567ff3ae98c;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/d642d81e-1c5e-41e0-bb31-6567ff3ae98c;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;d642d81e-1c5e-41e0-bb31-6567ff3ae98c;LEP000224;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
5b8324f8-490f-4da1-9b07-c5b1abd7a6c2;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/5b8324f8-490f-4da1-9b07-c5b1abd7a6c2;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;5b8324f8-490f-4da1-9b07-c5b1abd7a6c2;LEP000225;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
807ee56e-953e-418b-965a-1dfa422c8878;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/807ee56e-953e-418b-965a-1dfa422c8878;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;807ee56e-953e-418b-965a-1dfa422c8878;LEP000226;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Iruña Oka/Iruña de Oca;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
61384850-3b53-442c-b225-a9f69f349dcb;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/61384850-3b53-442c-b225-a9f69f349dcb;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;61384850-3b53-442c-b225-a9f69f349dcb;LEP000227;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
851eff82-878c-42bf-ad77-c5548d0e7eee;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/851eff82-878c-42bf-ad77-c5548d0e7eee;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;851eff82-878c-42bf-ad77-c5548d0e7eee;LEP000229;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Gorbeialdea / Estribaciones del Gorbea;Zuia;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
f00e9d4b-8b0a-4773-8818-138d885b8d4c;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/f00e9d4b-8b0a-4773-8818-138d885b8d4c;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;f00e9d4b-8b0a-4773-8818-138d885b8d4c;LEP000230;;;;;;;;;;;Olano et al., 1989;;;1989;;;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Añana;Armiñón;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
82081d84-1a11-42a6-921b-dc1c224bcc46;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/82081d84-1a11-42a6-921b-dc1c224bcc46;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;82081d84-1a11-42a6-921b-dc1c224bcc46;LEP000390;;;;;;;;;;;Gómez de Aizpúrua, 1974;;;1974;8;20;El año de recolección del dato es probablemente anterior.;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;510;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
c6740cc8-894e-46b4-ab80-5ed4440b88ae;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/c6740cc8-894e-46b4-ab80-5ed4440b88ae;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;c6740cc8-894e-46b4-ab80-5ed4440b88ae;LEP000391;;;;;;;;;;;Gómez de Aizpúrua, 1974;;;1974;9;30;El año de recolección del dato es probablemente anterior.;;;;;;;Bizkaia;Enkartazioak / Encartaciones;Zalla;;;;;145;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
